quad_id,v0,v1,v2,v3,epsilon_target,inner_rate,outter_rate
913,3652,3653,3654,3655,0.007688901387155056,2,2
913,3652,3653,3654,3655,0.007717076223343611,1,2
913,3652,3653,3654,3655,0.007943200878798962,1,2
913,3652,3653,3654,3655,0.007943611592054367,1,2
913,3652,3653,3654,3655,0.007960223592817783,1,1
913,3652,3653,3654,3655,0.00798770785331726,1,1
913,3652,3653,3654,3655,0.007994064129889011,1,1
914,3656,3657,3658,3659,0.0056693172082304955,5,5
914,3656,3657,3658,3659,0.006338250357657671,5,4
914,3656,3657,3658,3659,0.006469015963375568,5,4
914,3656,3657,3658,3659,0.006522542331367731,4,4
914,3656,3657,3658,3659,0.007213167380541563,3,4
914,3656,3657,3658,3659,0.007958893664181232,3,4
914,3656,3657,3658,3659,0.00805431604385376,3,4
914,3656,3657,3658,3659,0.008198878727853298,3,3
914,3656,3657,3658,3659,0.008426964282989502,3,3
914,3656,3657,3658,3659,0.01066669262945652,2,3
914,3656,3657,3658,3659,0.011229908093810081,2,3
914,3656,3657,3658,3659,0.01205277070403099,2,3
914,3656,3657,3658,3659,0.012084975838661194,1,3
914,3656,3657,3658,3659,0.012314324267208576,1,3
914,3656,3657,3658,3659,0.01287144050002098,1,3
914,3656,3657,3658,3659,0.012970561161637306,1,3
914,3656,3657,3658,3659,0.013404210098087788,1,3
914,3656,3657,3658,3659,0.014365509152412415,1,3
914,3656,3657,3658,3659,0.014501131139695644,1,2
914,3656,3657,3658,3659,0.014552763663232327,1,2
914,3656,3657,3658,3659,0.01948872022330761,1,2
914,3656,3657,3658,3659,0.019548576325178146,1,2
914,3656,3657,3658,3659,0.020365035161376,1,2
914,3656,3657,3658,3659,0.02061396837234497,1,1
914,3656,3657,3658,3659,0.02164180390536785,1,1
915,3660,3661,3662,3663,0.006589570548385382,5,5
915,3660,3661,3662,3663,0.007476534228771925,5,4
915,3660,3661,3662,3663,0.007528039626777172,4,4
915,3660,3661,3662,3663,0.007953048683702946,4,4
915,3660,3661,3662,3663,0.009884770959615707,4,4
915,3660,3661,3662,3663,0.010053658857941628,5,2
915,3660,3661,3662,3663,0.010103289969265461,4,3
915,3660,3661,3662,3663,0.010659446008503437,3,3
915,3660,3661,3662,3663,0.01135660707950592,3,3
915,3660,3661,3662,3663,0.011364505626261234,3,3
915,3660,3661,3662,3663,0.011652844026684761,4,1
915,3660,3661,3662,3663,0.0119631327688694,4,1
915,3660,3661,3662,3663,0.012015584856271744,4,1
915,3660,3661,3662,3663,0.012090794742107391,4,1
915,3660,3661,3662,3663,0.012173613533377647,4,1
915,3660,3661,3662,3663,0.012202126905322075,4,1
915,3660,3661,3662,3663,0.012465755455195904,4,1
915,3660,3661,3662,3663,0.012779505923390388,3,2
915,3660,3661,3662,3663,0.012853793799877167,1,3
915,3660,3661,3662,3663,0.013151541352272034,2,1
915,3660,3661,3662,3663,0.01317651104182005,1,1
915,3660,3661,3662,3663,0.013338183052837849,1,1
915,3660,3661,3662,3663,0.013438214547932148,1,1
915,3660,3661,3662,3663,0.013504818081855774,1,1
915,3660,3661,3662,3663,0.013523245230317116,1,1
916,3664,3665,3666,3667,0.005872463807463646,5,5
916,3664,3665,3666,3667,0.006206829100847244,4,5
916,3664,3665,3666,3667,0.006594221107661724,4,5
916,3664,3665,3666,3667,0.006702625658363104,3,5
916,3664,3665,3666,3667,0.007138940505683422,4,4
916,3664,3665,3666,3667,0.0075384099036455154,3,4
916,3664,3665,3666,3667,0.007569591514766216,3,4
916,3664,3665,3666,3667,0.007751950994133949,3,4
916,3664,3665,3666,3667,0.007905096746981144,2,4
916,3664,3665,3666,3667,0.008399366401135921,2,4
916,3664,3665,3666,3667,0.008796758949756622,1,4
916,3664,3665,3666,3667,0.008982573635876179,1,4
916,3664,3665,3666,3667,0.009091752581298351,1,4
916,3664,3665,3666,3667,0.009658856317400932,2,3
916,3664,3665,3666,3667,0.010156387463212013,1,3
916,3664,3665,3666,3667,0.01637931540608406,1,3
916,3664,3665,3666,3667,0.01668100617825985,1,3
916,3664,3665,3666,3667,0.017315274104475975,1,3
916,3664,3665,3666,3667,0.01777680404484272,2,2
916,3664,3665,3666,3667,0.018928393721580505,1,2
916,3664,3665,3666,3667,0.03574923053383827,1,1
916,3664,3665,3666,3667,0.03620801493525505,1,1
916,3664,3665,3666,3667,0.036546677350997925,1,1
916,3664,3665,3666,3667,0.03684847429394722,1,1
916,3664,3665,3666,3667,0.036976683884859085,1,1
917,3668,3669,3670,3671,0.0077064987272024155,5,5
917,3668,3669,3670,3671,0.007719235494732857,4,5
917,3668,3669,3670,3671,0.008135911077260971,4,5
917,3668,3669,3670,3671,0.008162845857441425,4,4
917,3668,3669,3670,3671,0.008279021829366684,4,4
917,3668,3669,3670,3671,0.008619558997452259,1,5
917,3668,3669,3670,3671,0.00870751217007637,1,5
917,3668,3669,3670,3671,0.00873018428683281,1,5
917,3668,3669,3670,3671,0.00875722337514162,1,5
917,3668,3669,3670,3671,0.008766095153987408,1,5
917,3668,3669,3670,3671,0.008939479477703571,1,3
917,3668,3669,3670,3671,0.00897667370736599,1,3
917,3668,3669,3670,3671,0.008980996906757355,1,3
917,3668,3669,3670,3671,0.009029235690832138,1,3
917,3668,3669,3670,3671,0.009030034765601158,1,3
917,3668,3669,3670,3671,0.009030316025018692,1,3
917,3668,3669,3670,3671,0.009098054841160774,2,2
917,3668,3669,3670,3671,0.009232194162905216,1,2
917,3668,3669,3670,3671,0.009416410699486732,1,2
917,3668,3669,3670,3671,0.009472053498029709,1,2
917,3668,3669,3670,3671,0.028393659740686417,1,2
917,3668,3669,3670,3671,0.02857971005141735,1,2
917,3668,3669,3670,3671,0.028773726895451546,1,2
917,3668,3669,3670,3671,0.02891942299902439,1,2
917,3668,3669,3670,3671,0.029010633006691933,1,1
920,3680,3681,3682,3683,0.006917678285390139,2,2
920,3680,3681,3682,3683,0.0069199358113110065,2,2
920,3680,3681,3682,3683,0.006992661859840155,2,2
920,3680,3681,3682,3683,0.006996833719313145,2,2
920,3680,3681,3682,3683,0.007004240527749062,2,2
920,3680,3681,3682,3683,0.007039574906229973,1,2
920,3680,3681,3682,3683,0.007045415695756674,1,2
920,3680,3681,3682,3683,0.007169254124164581,1,2
920,3680,3681,3682,3683,0.007231304422020912,1,2
920,3680,3681,3682,3683,0.007461877074092627,1,2
920,3680,3681,3682,3683,0.007489979267120361,1,2
920,3680,3681,3682,3683,0.007491616532206535,1,2
920,3680,3681,3682,3683,0.0075636752881109715,1,2
920,3680,3681,3682,3683,0.007610294967889786,1,2
920,3680,3681,3682,3683,0.0076753622852265835,1,2
920,3680,3681,3682,3683,0.007700012996792793,1,2
920,3680,3681,3682,3683,0.007721972651779652,1,2
920,3680,3681,3682,3683,0.0078039756044745445,1,2
920,3680,3681,3682,3683,0.007893504574894905,1,2
920,3680,3681,3682,3683,0.011331134475767612,1,2
920,3680,3681,3682,3683,0.018554944545030594,1,2
920,3680,3681,3682,3683,0.018617048859596252,1,2
920,3680,3681,3682,3683,0.01881277561187744,1,2
920,3680,3681,3682,3683,0.018862487748265266,1,2
920,3680,3681,3682,3683,0.019842978566884995,1,1
918,3672,3673,3674,3675,0.002674742601811886,5,5
918,3672,3673,3674,3675,0.0030362773686647415,5,4
918,3672,3673,3674,3675,0.003202999010682106,5,4
918,3672,3673,3674,3675,0.0033290148712694645,5,3
918,3672,3673,3674,3675,0.0034877632278949022,4,4
918,3672,3673,3674,3675,0.0037138904444873333,4,3
918,3672,3673,3674,3675,0.003962806425988674,4,3
918,3672,3673,3674,3675,0.004265837837010622,4,3
918,3672,3673,3674,3675,0.004376786760985851,3,3
918,3672,3673,3674,3675,0.004511898849159479,3,3
918,3672,3673,3674,3675,0.004560219123959541,3,3
918,3672,3673,3674,3675,0.00488246837630868,3,3
918,3672,3673,3674,3675,0.005291754379868507,1,4
918,3672,3673,3674,3675,0.005332164000719786,2,3
918,3672,3673,3674,3675,0.0059200674295425415,1,3
918,3672,3673,3674,3675,0.00755362818017602,1,1
918,3672,3673,3674,3675,0.007563463877886534,1,1
918,3672,3673,3674,3675,0.0075681800954043865,1,1
918,3672,3673,3674,3675,0.007570990826934576,1,1
918,3672,3673,3674,3675,0.007586093153804541,1,1
918,3672,3673,3674,3675,0.009126914665102959,1,1
918,3672,3673,3674,3675,0.00913809984922409,1,1
918,3672,3673,3674,3675,0.009166818112134933,1,1
918,3672,3673,3674,3675,0.009167456068098545,1,1
918,3672,3673,3674,3675,0.009188154712319374,1,1
919,3676,3677,3678,3679,0.0062372200191020966,5,4
919,3676,3677,3678,3679,0.0063109975308179855,5,3
919,3676,3677,3678,3679,0.007825233042240143,5,3
919,3676,3677,3678,3679,0.007857373915612698,4,3
919,3676,3677,3678,3679,0.007984383031725883,4,3
919,3676,3677,3678,3679,0.008171690627932549,4,3
919,3676,3677,3678,3679,0.008519885130226612,4,3
919,3676,3677,3678,3679,0.00884108617901802,4,3
919,3676,3677,3678,3679,0.009038303978741169,4,2
919,3676,3677,3678,3679,0.009499768726527691,4,2
919,3676,3677,3678,3679,0.010071489959955215,3,3
919,3676,3677,3678,3679,0.011637464165687561,3,3
919,3676,3677,3678,3679,0.01164613664150238,2,3
919,3676,3677,3678,3679,0.012243855744600296,2,3
919,3676,3677,3678,3679,0.01224949024617672,2,3
919,3676,3677,3678,3679,0.012795232236385345,2,3
919,3676,3677,3678,3679,0.014198040589690208,2,3
919,3676,3677,3678,3679,0.01433233916759491,1,3
919,3676,3677,3678,3679,0.015070898458361626,1,3
919,3676,3677,3678,3679,0.015435918234288692,1,2
919,3676,3677,3678,3679,0.015727698802947998,1,2
919,3676,3677,3678,3679,0.01618586666882038,1,2
919,3676,3677,3678,3679,0.016838882118463516,1,2
919,3676,3677,3678,3679,0.016984306275844574,1,2
919,3676,3677,3678,3679,0.023726431652903557,1,1
922,3688,3689,3690,3691,0.00953567773103714,4,5
922,3688,3689,3690,3691,0.010264034382998943,3,3
922,3688,3689,3690,3691,0.010522246360778809,3,3
922,3688,3689,3690,3691,0.01073327474296093,3,3
922,3688,3689,3690,3691,0.010877152904868126,3,3
922,3688,3689,3690,3691,0.010948840528726578,3,3
922,3688,3689,3690,3691,0.01214965246617794,3,3
922,3688,3689,3690,3691,0.013032320886850357,3,3
922,3688,3689,3690,3691,0.013765446841716766,3,3
922,3688,3689,3690,3691,0.014261588454246521,1,4
922,3688,3689,3690,3691,0.014776777476072311,1,4
922,3688,3689,3690,3691,0.01534126978367567,1,4
922,3688,3689,3690,3691,0.01534324325621128,1,4
922,3688,3689,3690,3691,0.01541222259402275,3,2
922,3688,3689,3690,3691,0.01614241674542427,3,2
922,3688,3689,3690,3691,0.01729484647512436,1,2
922,3688,3689,3690,3691,0.017651129513978958,1,2
922,3688,3689,3690,3691,0.019648488610982895,1,2
922,3688,3689,3690,3691,0.020041953772306442,1,2
922,3688,3689,3690,3691,0.020598987117409706,1,2
922,3688,3689,3690,3691,0.029016537591814995,1,2
922,3688,3689,3690,3691,0.0290189478546381,1,2
922,3688,3689,3690,3691,0.029061507433652878,1,2
922,3688,3689,3690,3691,0.029061678797006607,1,2
922,3688,3689,3690,3691,0.036828845739364624,1,1
923,3692,3693,3694,3695,0.007617531344294548,4,4
923,3692,3693,3694,3695,0.0076277288608253,4,4
923,3692,3693,3694,3695,0.00784502737224102,4,4
923,3692,3693,3694,3695,0.009085019119083881,4,3
923,3692,3693,3694,3695,0.010039204731583595,4,3
923,3692,3693,3694,3695,0.010201491415500641,4,3
923,3692,3693,3694,3695,0.01097230426967144,4,3
923,3692,3693,3694,3695,0.011369634419679642,4,3
923,3692,3693,3694,3695,0.013230754062533379,4,3
923,3692,3693,3694,3695,0.01354092638939619,2,3
923,3692,3693,3694,3695,0.013662956655025482,2,3
923,3692,3693,3694,3695,0.014006403274834156,2,3
923,3692,3693,3694,3695,0.014272117987275124,2,3
923,3692,3693,3694,3695,0.014917353168129921,2,3
923,3692,3693,3694,3695,0.015270179137587547,2,2
923,3692,3693,3694,3695,0.01583731360733509,2,2
923,3692,3693,3694,3695,0.016892574727535248,1,2
923,3692,3693,3694,3695,0.01750797964632511,1,2
923,3692,3693,3694,3695,0.018985982984304428,1,2
923,3692,3693,3694,3695,0.019778268411755562,1,2
923,3692,3693,3694,3695,0.02115386351943016,1,2
923,3692,3693,3694,3695,0.022145286202430725,1,2
923,3692,3693,3694,3695,0.02330835722386837,1,2
923,3692,3693,3694,3695,0.024361424148082733,1,2
923,3692,3693,3694,3695,0.025486843660473824,1,1
921,3684,3685,3686,3687,0.0061967200599610806,5,3
921,3684,3685,3686,3687,0.006806337274610996,5,3
921,3684,3685,3686,3687,0.007523516193032265,5,3
921,3684,3685,3686,3687,0.008220789954066277,5,2
921,3684,3685,3686,3687,0.008231488056480885,4,3
921,3684,3685,3686,3687,0.008525079116225243,4,3
921,3684,3685,3686,3687,0.008709674701094627,4,3
921,3684,3685,3686,3687,0.00889857392758131,4,3
921,3684,3685,3686,3687,0.00899460818618536,4,3
921,3684,3685,3686,3687,0.009039770811796188,1,5
921,3684,3685,3686,3687,0.009158321656286716,3,3
921,3684,3685,3686,3687,0.00928665604442358,3,3
921,3684,3685,3686,3687,0.009483966045081615,3,3
921,3684,3685,3686,3687,0.009487150236964226,1,4
921,3684,3685,3686,3687,0.009588172659277916,1,4
921,3684,3685,3686,3687,0.009622545912861824,2,3
921,3684,3685,3686,3687,0.009671368636190891,2,3
921,3684,3685,3686,3687,0.009908297099173069,1,3
921,3684,3685,3686,3687,0.009973027743399143,2,2
921,3684,3685,3686,3687,0.01039055734872818,1,2
921,3684,3685,3686,3687,0.014788346365094185,1,2
921,3684,3685,3686,3687,0.01627482660114765,1,2
921,3684,3685,3686,3687,0.018236244097352028,1,2
921,3684,3685,3686,3687,0.019167199730873108,1,2
921,3684,3685,3686,3687,0.02176547423005104,1,1
924,3696,3697,3698,3699,0.0027688443660736084,5,5
924,3696,3697,3698,3699,0.003251992166042328,4,5
924,3696,3697,3698,3699,0.004458470270037651,3,5
924,3696,3697,3698,3699,0.004696667194366455,4,4
924,3696,3697,3698,3699,0.004696844145655632,4,4
924,3696,3697,3698,3699,0.004840154200792313,3,4
924,3696,3697,3698,3699,0.0049418192356824875,3,4
924,3696,3697,3698,3699,0.005049677565693855,3,4
924,3696,3697,3698,3699,0.005157516337931156,3,4
924,3696,3697,3698,3699,0.005364971235394478,3,3
924,3696,3697,3698,3699,0.005477072671055794,2,3
924,3696,3697,3698,3699,0.006584156304597855,2,3
924,3696,3697,3698,3699,0.007631164044141769,1,3
924,3696,3697,3698,3699,0.0084460424259305,1,3
924,3696,3697,3698,3699,0.008544158190488815,1,3
924,3696,3697,3698,3699,0.010837078094482422,1,3
924,3696,3697,3698,3699,0.010843044146895409,1,3
924,3696,3697,3698,3699,0.010845026932656765,1,3
924,3696,3697,3698,3699,0.010848932899534702,2,2
924,3696,3697,3698,3699,0.010855375789105892,1,2
924,3696,3697,3698,3699,0.01945282705128193,1,2
924,3696,3697,3698,3699,0.019926995038986206,1,2
924,3696,3697,3698,3699,0.02409464865922928,1,2
924,3696,3697,3698,3699,0.02467082440853119,1,2
924,3696,3697,3698,3699,0.028022514656186104,1,1
925,3700,3701,3702,3703,0.0029993602074682713,5,3
925,3700,3701,3702,3703,0.003016833448782563,5,3
925,3700,3701,3702,3703,0.003917270340025425,2,3
925,3700,3701,3702,3703,0.0039441995322704315,2,3
925,3700,3701,3702,3703,0.004085945431143045,2,3
925,3700,3701,3702,3703,0.004173112101852894,2,3
925,3700,3701,3702,3703,0.004258562810719013,2,3
925,3700,3701,3702,3703,0.0043146805837750435,2,3
925,3700,3701,3702,3703,0.004350657574832439,2,3
925,3700,3701,3702,3703,0.004580092150717974,2,3
925,3700,3701,3702,3703,0.004580289591103792,2,3
925,3700,3701,3702,3703,0.004580450244247913,2,3
925,3700,3701,3702,3703,0.0045804730616509914,2,3
925,3700,3701,3702,3703,0.004613217432051897,2,3
925,3700,3701,3702,3703,0.0046890368685126305,2,3
925,3700,3701,3702,3703,0.00479011470451951,2,2
925,3700,3701,3702,3703,0.004868929274380207,2,2
925,3700,3701,3702,3703,0.00486996304243803,2,2
925,3700,3701,3702,3703,0.004981478676199913,2,2
925,3700,3701,3702,3703,0.00522273313254118,2,2
925,3700,3701,3702,3703,0.005622724536806345,2,1
925,3700,3701,3702,3703,0.005915568210184574,2,1
925,3700,3701,3702,3703,0.006744304206222296,2,1
925,3700,3701,3702,3703,0.007750611286610365,2,1
925,3700,3701,3702,3703,0.0083444993942976,1,1
926,3704,3705,3706,3707,0.004883423447608948,5,5
926,3704,3705,3706,3707,0.00548179354518652,4,5
926,3704,3705,3706,3707,0.005732741206884384,5,3
926,3704,3705,3706,3707,0.006199195981025696,4,3
926,3704,3705,3706,3707,0.006909750401973724,4,3
926,3704,3705,3706,3707,0.0069151874631643295,4,3
926,3704,3705,3706,3707,0.006935175973922014,4,3
926,3704,3705,3706,3707,0.007382264360785484,4,3
926,3704,3705,3706,3707,0.007953612133860588,4,3
926,3704,3705,3706,3707,0.008588992990553379,3,2
926,3704,3705,3706,3707,0.008861458860337734,3,2
926,3704,3705,3706,3707,0.009574654512107372,3,2
926,3704,3705,3706,3707,0.00997695978730917,2,2
926,3704,3705,3706,3707,0.010087691247463226,2,2
926,3704,3705,3706,3707,0.010378682054579258,2,2
926,3704,3705,3706,3707,0.01096409372985363,2,2
926,3704,3705,3706,3707,0.013078441843390465,2,2
926,3704,3705,3706,3707,0.013269713148474693,2,2
926,3704,3705,3706,3707,0.013421384617686272,1,2
926,3704,3705,3706,3707,0.013453066349029541,1,2
926,3704,3705,3706,3707,0.015048136934638023,1,2
926,3704,3705,3706,3707,0.01504960935562849,1,2
926,3704,3705,3706,3707,0.015056817792356014,1,2
926,3704,3705,3706,3707,0.01505983341485262,1,2
926,3704,3705,3706,3707,0.015063289552927017,1,1
928,3712,3713,3714,3715,0.002586052753031254,5,5
928,3712,3713,3714,3715,0.0031130691058933735,4,5
928,3712,3713,3714,3715,0.0032127518206834793,4,5
928,3712,3713,3714,3715,0.00351498881354928,4,4
928,3712,3713,3714,3715,0.003582017496228218,4,4
928,3712,3713,3714,3715,0.003633280284702778,4,3
928,3712,3713,3714,3715,0.003991011995822191,4,3
928,3712,3713,3714,3715,0.005144037306308746,4,3
928,3712,3713,3714,3715,0.005220645107328892,4,2
928,3712,3713,3714,3715,0.0054375710897147655,4,2
928,3712,3713,3714,3715,0.005443352274596691,3,3
928,3712,3713,3714,3715,0.005956393666565418,2,3
928,3712,3713,3714,3715,0.006881942041218281,2,3
928,3712,3713,3714,3715,0.006967627443373203,2,3
928,3712,3713,3714,3715,0.006987994536757469,2,2
928,3712,3713,3714,3715,0.007696319371461868,2,2
928,3712,3713,3714,3715,0.008670981042087078,1,2
928,3712,3713,3714,3715,0.00902819074690342,1,2
928,3712,3713,3714,3715,0.009766345843672752,1,2
928,3712,3713,3714,3715,0.00990772619843483,1,2
928,3712,3713,3714,3715,0.009971687570214272,1,2
928,3712,3713,3714,3715,0.01003960520029068,1,2
928,3712,3713,3714,3715,0.01046318281441927,1,2
928,3712,3713,3714,3715,0.01108686625957489,1,2
928,3712,3713,3714,3715,0.01361012551933527,1,1
927,3708,3709,3710,3711,0.0018309499137103558,5,5
927,3708,3709,3710,3711,0.001977912848815322,4,5
927,3708,3709,3710,3711,0.002194266300648451,4,5
927,3708,3709,3710,3711,0.0021947636269032955,4,4
927,3708,3709,3710,3711,0.0022616886999458075,3,4
927,3708,3709,3710,3711,0.0022799598518759012,3,4
927,3708,3709,3710,3711,0.002559144515544176,3,4
927,3708,3709,3710,3711,0.0025599231012165546,3,4
927,3708,3709,3710,3711,0.0025606313720345497,3,3
927,3708,3709,3710,3711,0.0029830820858478546,2,3
927,3708,3709,3710,3711,0.003362980205565691,2,3
927,3708,3709,3710,3711,0.003495999611914158,2,3
927,3708,3709,3710,3711,0.003593593603000045,2,3
927,3708,3709,3710,3711,0.0038307271897792816,2,3
927,3708,3709,3710,3711,0.004765524994581938,2,3
927,3708,3709,3710,3711,0.0047689927741885185,1,3
927,3708,3709,3710,3711,0.004834555089473724,2,2
927,3708,3709,3710,3711,0.005079382099211216,1,2
927,3708,3709,3710,3711,0.005219679791480303,1,2
927,3708,3709,3710,3711,0.005402685143053532,1,2
927,3708,3709,3710,3711,0.00843778531998396,1,2
927,3708,3709,3710,3711,0.008444605395197868,1,2
927,3708,3709,3710,3711,0.008449737913906574,1,2
927,3708,3709,3710,3711,0.009015738032758236,1,2
927,3708,3709,3710,3711,0.010316969826817513,1,1
929,3716,3717,3718,3719,0.005607988685369492,5,5
929,3716,3717,3718,3719,0.005810862872749567,5,3
929,3716,3717,3718,3719,0.006100371479988098,5,3
929,3716,3717,3718,3719,0.00659992266446352,4,4
929,3716,3717,3718,3719,0.0068864645436406136,4,3
929,3716,3717,3718,3719,0.0069153402000665665,4,3
929,3716,3717,3718,3719,0.007615542504936457,3,3
929,3716,3717,3718,3719,0.007981222122907639,3,3
929,3716,3717,3718,3719,0.008178884163498878,3,3
929,3716,3717,3718,3719,0.009068217128515244,3,3
929,3716,3717,3718,3719,0.009125934913754463,2,3
929,3716,3717,3718,3719,0.009792087599635124,2,3
929,3716,3717,3718,3719,0.010031349956989288,2,2
929,3716,3717,3718,3719,0.010107018053531647,2,2
929,3716,3717,3718,3719,0.010418660938739777,2,2
929,3716,3717,3718,3719,0.010604225099086761,2,2
929,3716,3717,3718,3719,0.01101486012339592,1,2
929,3716,3717,3718,3719,0.01179733220487833,1,2
929,3716,3717,3718,3719,0.012228986248373985,1,2
929,3716,3717,3718,3719,0.013247614726424217,1,2
929,3716,3717,3718,3719,0.02774699591100216,1,2
929,3716,3717,3718,3719,0.027778688818216324,1,2
929,3716,3717,3718,3719,0.027865450829267502,1,2
929,3716,3717,3718,3719,0.02789575234055519,1,2
929,3716,3717,3718,3719,0.027973581105470657,1,1
930,3720,3721,3722,3723,0.003983702044934034,5,5
930,3720,3721,3722,3723,0.0040667979046702385,4,2
930,3720,3721,3722,3723,0.004363968502730131,4,2
930,3720,3721,3722,3723,0.004434589762240648,4,2
930,3720,3721,3722,3723,0.004554550629109144,4,2
930,3720,3721,3722,3723,0.004679408390074968,4,2
930,3720,3721,3722,3723,0.00469329534098506,3,2
930,3720,3721,3722,3723,0.004715440794825554,3,1
930,3720,3721,3722,3723,0.00473006721585989,3,1
930,3720,3721,3722,3723,0.00475708581507206,3,1
930,3720,3721,3722,3723,0.004977996461093426,3,1
930,3720,3721,3722,3723,0.004978525452315807,3,1
930,3720,3721,3722,3723,0.004979070276021957,3,1
930,3720,3721,3722,3723,0.005048708990216255,2,2
930,3720,3721,3722,3723,0.005115533247590065,2,2
930,3720,3721,3722,3723,0.005133462604135275,2,2
930,3720,3721,3722,3723,0.005164275877177715,2,2
930,3720,3721,3722,3723,0.005376983899623156,2,2
930,3720,3721,3722,3723,0.005636750720441341,2,2
930,3720,3721,3722,3723,0.005812611896544695,2,1
930,3720,3721,3722,3723,0.005868230946362019,2,1
930,3720,3721,3722,3723,0.006507067941129208,2,1
930,3720,3721,3722,3723,0.006866627838462591,2,1
930,3720,3721,3722,3723,0.0070955222472548485,2,1
930,3720,3721,3722,3723,0.008587329648435116,1,1
931,3724,3725,3726,3727,0.0020562754943966866,5,5
931,3724,3725,3726,3727,0.002773706568405032,4,5
931,3724,3725,3726,3727,0.0032029314897954464,5,3
931,3724,3725,3726,3727,0.00320548377931118,4,4
931,3724,3725,3726,3727,0.0032138079404830933,4,3
931,3724,3725,3726,3727,0.0033286032266914845,3,3
931,3724,3725,3726,3727,0.0033390377648174763,3,3
931,3724,3725,3726,3727,0.003461815882474184,3,3
931,3724,3725,3726,3727,0.003559985663741827,3,3
931,3724,3725,3726,3727,0.003618285059928894,3,3
931,3724,3725,3726,3727,0.0040247561410069466,2,3
931,3724,3725,3726,3727,0.004701544530689716,2,3
931,3724,3725,3726,3727,0.004932364448904991,2,3
931,3724,3725,3726,3727,0.00493253068998456,2,2
931,3724,3725,3726,3727,0.004939400590956211,2,2
931,3724,3725,3726,3727,0.004940738435834646,2,2
931,3724,3725,3726,3727,0.005031086504459381,2,2
931,3724,3725,3726,3727,0.005062060430645943,2,2
931,3724,3725,3726,3727,0.005282124038785696,2,2
931,3724,3725,3726,3727,0.005421902518719435,1,2
931,3724,3725,3726,3727,0.007438582368195057,1,2
931,3724,3725,3726,3727,0.008124502375721931,1,2
931,3724,3725,3726,3727,0.00921388529241085,1,2
931,3724,3725,3726,3727,0.009838421829044819,1,2
931,3724,3725,3726,3727,0.010812036693096161,1,1
932,3728,3729,3730,3731,0.004763463977724314,5,5
932,3728,3729,3730,3731,0.005230746231973171,3,5
932,3728,3729,3730,3731,0.0067002857103943825,1,5
932,3728,3729,3730,3731,0.0070797838270664215,1,5
932,3728,3729,3730,3731,0.008042003959417343,1,5
932,3728,3729,3730,3731,0.008042506873607635,1,5
932,3728,3729,3730,3731,0.008042581379413605,1,5
932,3728,3729,3730,3731,0.008334865793585777,1,4
932,3728,3729,3730,3731,0.008922281675040722,1,3
932,3728,3729,3730,3731,0.009334355592727661,1,3
932,3728,3729,3730,3731,0.00935425516217947,1,3
932,3728,3729,3730,3731,0.009367243386805058,1,3
932,3728,3729,3730,3731,0.009741381742060184,1,3
932,3728,3729,3730,3731,0.011228823103010654,1,3
932,3728,3729,3730,3731,0.013083812780678272,1,3
932,3728,3729,3730,3731,0.014152836985886097,1,3
932,3728,3729,3730,3731,0.014154946431517601,1,3
932,3728,3729,3730,3731,0.014171086251735687,1,3
932,3728,3729,3730,3731,0.014171643182635307,2,2
932,3728,3729,3730,3731,0.014172857627272606,1,2
932,3728,3729,3730,3731,0.017903249710798264,1,2
932,3728,3729,3730,3731,0.018003493547439575,1,2
932,3728,3729,3730,3731,0.02018721029162407,1,2
932,3728,3729,3730,3731,0.020572831854224205,1,2
932,3728,3729,3730,3731,0.02266797609627247,1,1
933,3732,3733,3734,3735,0.004862961359322071,5,5
933,3732,3733,3734,3735,0.0049280403181910515,3,5
933,3732,3733,3734,3735,0.005184236913919449,3,5
933,3732,3733,3734,3735,0.006451176945120096,2,5
933,3732,3733,3734,3735,0.009412998333573341,1,5
933,3732,3733,3734,3735,0.009522183798253536,4,1
933,3732,3733,3734,3735,0.009537921287119389,4,1
933,3732,3733,3734,3735,0.009565389715135098,3,1
933,3732,3733,3734,3735,0.0095691978931427,2,1
933,3732,3733,3734,3735,0.009603461250662804,1,1
933,3732,3733,3734,3735,0.009829647839069366,1,1
933,3732,3733,3734,3735,0.009829931892454624,1,1
933,3732,3733,3734,3735,0.009830569848418236,1,1
933,3732,3733,3734,3735,0.009830664843320847,1,1
933,3732,3733,3734,3735,0.009912451729178429,1,1
933,3732,3733,3734,3735,0.010531708598136902,1,1
933,3732,3733,3734,3735,0.010536648333072662,1,1
933,3732,3733,3734,3735,0.010538284666836262,1,1
933,3732,3733,3734,3735,0.010545720346271992,1,1
933,3732,3733,3734,3735,0.01054732222110033,1,1
933,3732,3733,3734,3735,0.011420007795095444,1,1
933,3732,3733,3734,3735,0.011426025070250034,1,1
933,3732,3733,3734,3735,0.011427617631852627,1,1
933,3732,3733,3734,3735,0.011428860947489738,1,1
933,3732,3733,3734,3735,0.011429574340581894,1,1
934,3736,3737,3738,3739,0.0046725161373615265,4,5
934,3736,3737,3738,3739,0.00504904892295599,4,5
934,3736,3737,3738,3739,0.005049539729952812,4,4
934,3736,3737,3738,3739,0.005049960222095251,3,4
934,3736,3737,3738,3739,0.005050466395914555,2,4
934,3736,3737,3738,3739,0.005472924560308456,2,4
934,3736,3737,3738,3739,0.005637727677822113,1,4
934,3736,3737,3738,3739,0.005994226783514023,1,4
